competitorName,featureName,category,hasFeature,quality,implementationQuality,notes,website,description,industry,featureDescription,priority
Icrypex,Flexible Staking,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Flexible Staking özelliği,low
Icrypex,Loan Borrowing,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Loan Borrowing özelliği,low
Icrypex,Referral,Social,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Referral özelliği,low
Icrypex,Affiliate (KOL Program),Social,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Affiliate (KOL Program) özelliği,low
Icrypex,Bug Bounty,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Bug Bounty özelliği,low
Icrypex,On-Ramp / Off-Ramp (3rd Party),Other,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,On-Ramp / Off-Ramp (3rd Party) özelliği,low
Icrypex,Academy for Logged-in User,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Academy for Logged-in User özelliği,low
Icrypex,NFT / Marketplace,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,NFT / Marketplace özelliği,medium
Icrypex,Fan Token,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Fan Token özelliği,low
Icrypex,Gamification,Social,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Gamification özelliği,low
Icrypex,Launchpool / Launchpad,Advanced,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Launchpool / Launchpad özelliği,low
Icrypex,Social Feed (Square),Social,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Social Feed (Square) özelliği,low
Icrypex,Pay (Payments),Services,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Pay (Payments) özelliği,medium
Icrypex,API Management,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,API Management özelliği,low
Icrypex,Dual Investment,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,Dual Investment özelliği,low
Icrypex,On-chain Earn,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,On-chain Earn özelliği,low
Icrypex,VIP Loan,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,VIP Loan özelliği,low
Icrypex,TRY Nemalandırma,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://icrypex.com,Icrypex - TR kripto platformu,Cryptocurrency Exchange,TRY Nemalandırma özelliği,low
CoinTR,Web App,Platform,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Web App özelliği,high
CoinTR,Mobile App,Platform,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Mobile App özelliği,high
CoinTR,Desktop App,Platform,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Desktop App özelliği,low
CoinTR,Corporate Registration,Other,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Corporate Registration özelliği,low
CoinTR,Stocks & Commodity and Forex Trading,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Stocks & Commodity and Forex Trading özelliği,low
CoinTR,Tokenized Stocks,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Tokenized Stocks özelliği,low
CoinTR,Global Customers,Other,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Global Customers özelliği,low
CoinTR,Crypto as a Services,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Crypto as a Services özelliği,low
CoinTR,Own Stablecoin,Advanced,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Own Stablecoin özelliği,low
CoinTR,Own Chain,Advanced,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Own Chain özelliği,low
CoinTR,Own Card,Advanced,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Own Card özelliği,low
CoinTR,Sign up with Bank,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign up with Bank özelliği,low
CoinTR,Sign in with Bank,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Bank özelliği,low
CoinTR,Sign in with Passkey,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Passkey özelliği,low
CoinTR,Sign in with Gmail,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Gmail özelliği,low
CoinTR,Sign in with Apple,Platform,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Apple özelliği,low
CoinTR,Sign in with Telegram,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Telegram özelliği,low
CoinTR,Sign in with Wallet,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Wallet özelliği,low
CoinTR,Login with QR,Authentication,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Login with QR özelliği,low
CoinTR,Public API,Services,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Public API özelliği,high
CoinTR,AI Sentimentals,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,AI Sentimentals özelliği,low
CoinTR,Copy Trading,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Copy Trading özelliği,medium
CoinTR,Trade Bots for Users,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Trade Bots for Users özelliği,low
CoinTR,Auto-Invest (DCA),Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Auto-Invest (DCA) özelliği,low
CoinTR,Convert,Trading,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Convert özelliği,high
CoinTR,Convert Small Assets,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Convert Small Assets özelliği,low
CoinTR,Price Alarm,Other,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Price Alarm özelliği,low
CoinTR,Locked Staking,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Locked Staking özelliği,low
CoinTR,Flexible Staking,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Flexible Staking özelliği,low
CoinTR,Loan Borrowing,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Loan Borrowing özelliği,low
CoinTR,Referral,Social,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Referral özelliği,low
CoinTR,Affiliate (KOL Program),Social,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Affiliate (KOL Program) özelliği,low
CoinTR,Bug Bounty,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Bug Bounty özelliği,low
CoinTR,On-Ramp / Off-Ramp (3rd Party),Other,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,On-Ramp / Off-Ramp (3rd Party) özelliği,low
CoinTR,Academy for Logged-in User,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Academy for Logged-in User özelliği,low
CoinTR,NFT / Marketplace,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,NFT / Marketplace özelliği,medium
CoinTR,Fan Token,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Fan Token özelliği,low
CoinTR,Gamification,Social,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Gamification özelliği,low
CoinTR,Launchpool / Launchpad,Advanced,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Launchpool / Launchpad özelliği,low
CoinTR,Social Feed (Square),Social,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Social Feed (Square) özelliği,low
CoinTR,Pay (Payments),Services,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Pay (Payments) özelliği,medium
CoinTR,API Management,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,API Management özelliği,low
CoinTR,Dual Investment,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,Dual Investment özelliği,low
CoinTR,On-chain Earn,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,On-chain Earn özelliği,low
CoinTR,VIP Loan,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,VIP Loan özelliği,low
CoinTR,TRY Nemalandırma,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://cointr.com,CoinTR - TR kripto platformu,Cryptocurrency Exchange,TRY Nemalandırma özelliği,low
KucoinTR,Web App,Platform,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Web App özelliği,high
KucoinTR,Mobile App,Platform,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Mobile App özelliği,high
KucoinTR,Desktop App,Platform,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Desktop App özelliği,low
KucoinTR,Corporate Registration,Other,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Corporate Registration özelliği,low
KucoinTR,Stocks & Commodity and Forex Trading,Trading,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Stocks & Commodity and Forex Trading özelliği,low
KucoinTR,Tokenized Stocks,Other,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Tokenized Stocks özelliği,low
KucoinTR,Global Customers,Other,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Global Customers özelliği,low
KucoinTR,Crypto as a Services,Other,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Crypto as a Services özelliği,low
KucoinTR,Own Stablecoin,Advanced,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Own Stablecoin özelliği,low
KucoinTR,Own Chain,Advanced,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Own Chain özelliği,low
KucoinTR,Own Card,Advanced,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Own Card özelliği,low
KucoinTR,Sign up with Bank,Authentication,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign up with Bank özelliği,low
KucoinTR,Sign in with Bank,Authentication,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Bank özelliği,low
KucoinTR,Sign in with Passkey,Authentication,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Passkey özelliği,low
KucoinTR,Sign in with Gmail,Authentication,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Gmail özelliği,low
KucoinTR,Sign in with Apple,Platform,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Apple özelliği,low
KucoinTR,Sign in with Telegram,Authentication,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Telegram özelliği,low
KucoinTR,Sign in with Wallet,Authentication,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Wallet özelliği,low
KucoinTR,Login with QR,Authentication,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Login with QR özelliği,low
KucoinTR,Public API,Services,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Public API özelliği,high
KucoinTR,AI Sentimentals,Other,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,AI Sentimentals özelliği,low
KucoinTR,Copy Trading,Trading,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Copy Trading özelliği,medium
KucoinTR,Trade Bots for Users,Trading,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Trade Bots for Users özelliği,low
KucoinTR,Auto-Invest (DCA),Trading,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Auto-Invest (DCA) özelliği,low
KucoinTR,Convert,Trading,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Convert özelliği,high
KucoinTR,Convert Small Assets,Trading,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Convert Small Assets özelliği,low
KucoinTR,Price Alarm,Other,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Price Alarm özelliği,low
KucoinTR,Locked Staking,Earn,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Locked Staking özelliği,low
KucoinTR,Flexible Staking,Earn,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Flexible Staking özelliği,low
KucoinTR,Loan Borrowing,Earn,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Loan Borrowing özelliği,low
KucoinTR,Referral,Social,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Referral özelliği,low
KucoinTR,Affiliate (KOL Program),Social,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Affiliate (KOL Program) özelliği,low
KucoinTR,Bug Bounty,Other,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Bug Bounty özelliği,low
KucoinTR,On-Ramp / Off-Ramp (3rd Party),Other,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,On-Ramp / Off-Ramp (3rd Party) özelliği,low
KucoinTR,Academy for Logged-in User,Services,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Academy for Logged-in User özelliği,low
KucoinTR,NFT / Marketplace,Services,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,NFT / Marketplace özelliği,medium
KucoinTR,Fan Token,Other,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Fan Token özelliği,low
KucoinTR,Gamification,Social,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Gamification özelliği,low
KucoinTR,Launchpool / Launchpad,Advanced,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Launchpool / Launchpad özelliği,low
KucoinTR,Social Feed (Square),Social,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Social Feed (Square) özelliği,low
KucoinTR,Pay (Payments),Services,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Pay (Payments) özelliği,medium
KucoinTR,API Management,Services,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,API Management özelliği,low
KucoinTR,Dual Investment,Trading,Yes,basic,basic,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,Dual Investment özelliği,low
KucoinTR,On-chain Earn,Earn,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,On-chain Earn özelliği,low
KucoinTR,VIP Loan,Earn,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,VIP Loan özelliği,low
KucoinTR,TRY Nemalandırma,Other,No,none,none,Coverage Score: 14.0% - TR platform,https://kucointr.com,KucoinTR - TR kripto platformu,Cryptocurrency Exchange,TRY Nemalandırma özelliği,low
OKX TR,Web App,Platform,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Web App özelliği,high
OKX TR,Mobile App,Platform,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Mobile App özelliği,high
OKX TR,Desktop App,Platform,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Desktop App özelliği,low
OKX TR,Corporate Registration,Other,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Corporate Registration özelliği,low
OKX TR,Stocks & Commodity and Forex Trading,Trading,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Stocks & Commodity and Forex Trading özelliği,low
OKX TR,Tokenized Stocks,Other,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Tokenized Stocks özelliği,low
OKX TR,Global Customers,Other,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Global Customers özelliği,low
OKX TR,Crypto as a Services,Other,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Crypto as a Services özelliği,low
OKX TR,Own Stablecoin,Advanced,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Own Stablecoin özelliği,low
OKX TR,Own Chain,Advanced,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Own Chain özelliği,low
OKX TR,Own Card,Advanced,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Own Card özelliği,low
OKX TR,Sign up with Bank,Authentication,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Sign up with Bank özelliği,low
OKX TR,Sign in with Bank,Authentication,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Bank özelliği,low
OKX TR,Sign in with Passkey,Authentication,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Passkey özelliği,low
OKX TR,Sign in with Gmail,Authentication,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Gmail özelliği,low
OKX TR,Sign in with Apple,Platform,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Apple özelliği,low
OKX TR,Sign in with Telegram,Authentication,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Telegram özelliği,low
OKX TR,Sign in with Wallet,Authentication,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Sign in with Wallet özelliği,low
OKX TR,Login with QR,Authentication,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Login with QR özelliği,low
OKX TR,Public API,Services,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Public API özelliği,high
OKX TR,AI Sentimentals,Other,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,AI Sentimentals özelliği,low
OKX TR,Copy Trading,Trading,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Copy Trading özelliği,medium
OKX TR,Trade Bots for Users,Trading,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Trade Bots for Users özelliği,low
OKX TR,Auto-Invest (DCA),Trading,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Auto-Invest (DCA) özelliği,low
OKX TR,Convert,Trading,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Convert özelliği,high
OKX TR,Convert Small Assets,Trading,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Convert Small Assets özelliği,low
OKX TR,Price Alarm,Other,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Price Alarm özelliği,low
OKX TR,Locked Staking,Earn,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Locked Staking özelliği,low
OKX TR,Flexible Staking,Earn,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Flexible Staking özelliği,low
OKX TR,Loan Borrowing,Earn,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Loan Borrowing özelliği,low
OKX TR,Referral,Social,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Referral özelliği,low
OKX TR,Affiliate (KOL Program),Social,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Affiliate (KOL Program) özelliği,low
OKX TR,Bug Bounty,Other,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Bug Bounty özelliği,low
OKX TR,On-Ramp / Off-Ramp (3rd Party),Other,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,On-Ramp / Off-Ramp (3rd Party) özelliği,low
OKX TR,Academy for Logged-in User,Services,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Academy for Logged-in User özelliği,low
OKX TR,NFT / Marketplace,Services,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,NFT / Marketplace özelliği,medium
